"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHJJKLOP_00077",26.8046193516357,7.05408875223052,3.48905093760597,2.02177866657078,0.043199222654025,0.558628990866643
"PHJJKLOP_00216",129.273135590169,6.21847818654231,3.06888725910733,2.02629737149455,0.0427343204631674,0.558628990866643
"PHJJKLOP_00274",16.4173533178706,-5.9049428183631,2.90465175178125,-2.03292625862703,0.0420599736660091,0.558628990866643
"PHJJKLOP_00980",11.9764370576635,5.65663333169407,2.76717571212224,2.0441901491524,0.0409347659727475,0.558628990866643
"PHJJKLOP_01031",20.1116139174084,7.06243498020615,3.50958393471516,2.01232827354486,0.0441853439103559,0.558628990866643
"PHJJKLOP_01324",753.108673103543,-4.89131889910235,2.42635524379399,-2.01591210174731,0.0438091679339026,0.558628990866643
"PHJJKLOP_02436",8.53443600323368,-7.10510211495419,3.52761142899632,-2.01413966871508,0.0439948717216015,0.558628990866643
"PHJJKLOP_02391",41.8344538146874,5.53815864814528,2.76763182401219,2.0010460206794,0.0453874306490605,0.56574473414674
"PHJJKLOP_00577",10.3204636291869,6.9572740580816,3.51868963201075,1.9772343644034,0.0480151449007282,0.57449735943037
"PHJJKLOP_00763",22.5816752989211,-5.10020672441239,2.58899046148877,-1.96995964267847,0.0488429959991802,0.57449735943037
"PHJJKLOP_00938",16.1087568571321,6.81897859508424,3.48873322104647,1.95457152010002,0.0506336655769139,0.57449735943037
"PHJJKLOP_01320",229.131297414178,-5.16252568948557,2.62218128894947,-1.9687905299461,0.0489771502264234,0.57449735943037
"PHJJKLOP_02521",7.8395544850602,-6.75365128362767,3.44054738914236,-1.96295836672408,0.0496510118574375,0.57449735943037
"PHJJKLOP_02829",10.7728413602584,6.84182852474128,3.4972522541628,1.95634401739177,0.0504246421774591,0.57449735943037
"PHJJKLOP_02860",33.2497576051056,-6.2408432851519,3.17416991095397,-1.96613396895199,0.0492831374493722,0.57449735943037
"PHJJKLOP_00330",13.5749062479663,6.80977049857787,3.53220444973648,1.92790949546703,0.0538663844553248,0.600707006287213
"PHJJKLOP_01679",21.5727110927268,-5.69150733310212,2.95750894183865,-1.9244260778342,0.0543011983084486,0.600707006287213
"PHJJKLOP_00572",12.3396740005375,5.86413420238095,3.10544342941464,1.88834037253298,0.0589802706544538,0.644414068261624
"PHJJKLOP_00174",20.8318931801317,6.54222137743591,3.47649518567324,1.88184393420035,0.0598572086430388,0.646019873769382
"PHJJKLOP_01505",93.8479252308681,-4.22216751488132,2.25987097015288,-1.86832238240385,0.061717148644859,0.658068392177111
"PHJJKLOP_01136",10.8987301396214,5.83215691148244,3.1495087718971,1.85176715922257,0.0640592653941674,0.659492077166871
"PHJJKLOP_02136",5.85718690671949,6.4047949853846,3.45909810893294,1.85157945328135,0.0640862357472891,0.659492077166871
"PHJJKLOP_02356",13.2468721593391,-6.53306000172398,3.5178845246018,-1.85709904803185,0.0632970636353033,0.659492077166871
"PHJJKLOP_01471",11.8492937568279,6.37265093363501,3.47865401112442,1.83193008366335,0.0669618378285871,0.681163522739076
"PHJJKLOP_02595",8.82662909407835,6.33371533586187,3.49193198118647,1.81381406338557,0.0697063566243991,0.701024154688559
"PHJJKLOP_00802",5.97002117269666,5.60638438170024,3.12150922967448,1.79604927270546,0.0724866810445143,0.720794524993204
"PHJJKLOP_02712",6.5026655538505,4.71460819044264,2.64480384728201,1.78259276024863,0.0746526191981244,0.728177547326524
"PHJJKLOP_02801",94.9027351783426,-3.15431612456443,1.77086322494979,-1.78123080321681,0.0748747534539137,0.728177547326524
"PHJJKLOP_01621",5.78718597626358,5.54939546865795,3.15245620348304,1.76034022694007,0.0783501374399278,0.753694256894957
"PHJJKLOP_02334",10.6520727792502,5.59729036193931,3.22735358719941,1.73432820752574,0.0828598653074138,0.788505169860874
"PHJJKLOP_01200",4.78696413842908,-6.27062385925872,3.62672892817327,-1.7290026311443,0.083808624172242,0.789049280770576
"PHJJKLOP_00025",5.54408213365586,6.5217754383437,3.91215541579226,1.66705428215278,0.0955036116932061,0.790163274333113
"PHJJKLOP_00070",4.96341141442955,5.9576334545674,3.90705710313468,1.52483910454944,0.127299233654847,0.790163274333113
"PHJJKLOP_00076",4.34795426662059,-6.07601257010897,3.83594061089062,-1.58396940579803,0.113200681435863,0.790163274333113
"PHJJKLOP_00252",3.9060578668939,6.01611850614704,3.91442565350224,1.53690963596778,0.124315439499482,0.790163274333113
"PHJJKLOP_00334",65.6868370269846,-4.60385665187264,3.0562922391962,-1.50635354591727,0.131976439155977,0.790163274333113
"PHJJKLOP_00345",23.3132828885536,-3.54971151791082,2.35261723028734,-1.50883512719886,0.131340921494533,0.790163274333113
"PHJJKLOP_00562",3.88903897924141,6.01179506274101,3.91444869176635,1.53579610722353,0.124588394772125,0.790163274333113
"PHJJKLOP_00596",4.10509670031037,6.08976960109388,3.91404359170688,1.55587679554641,0.119737392197134,0.790163274333113
"PHJJKLOP_00617",8.32187767362613,-6.41057748424639,3.89302959362555,-1.64668090238592,0.0996236516252158,0.790163274333113
"PHJJKLOP_00751",5.98399506081572,6.03557934660757,3.9029603665042,1.5464106165171,0.12200543178995,0.790163274333113
"PHJJKLOP_00781",11.449128843823,-4.38649712118829,2.61951324922145,-1.67454664430196,0.0940232153293145,0.790163274333113
"PHJJKLOP_00814",90.3181145801902,-3.86488604010935,2.25894090703544,-1.71092835057005,0.0870943402827174,0.790163274333113
"PHJJKLOP_00849",7.61433362898628,6.14532622062781,3.59410380650097,1.70983548374764,0.0872962993877837,0.790163274333113
