"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHJJKLOP_00716",25722.7605468955,-2.33285793421074,0.0524228941401669,-44.5007467152272,0,0
"PHJJKLOP_00717",24128.8972528018,-2.62276680038816,0.0578138041925711,-45.3657536814569,0,0
"PHJJKLOP_00718",33527.5833041604,-2.4835544443658,0.0589447923730213,-42.133568452478,0,0
"PHJJKLOP_00719",7121.53638932614,-2.61721965249867,0.0576237546455009,-45.4191100284892,0,0
"PHJJKLOP_00720",25958.4266319468,-2.76592585175453,0.0724154949559866,-38.1952212497565,0,0
"PHJJKLOP_00721",83622.4267531604,-2.71999784751716,0.0562820848105124,-48.3279511886368,0,0
"PHJJKLOP_00722",25918.6788042465,-2.94804331776154,0.0541422943069138,-54.4499149047898,0,0
"PHJJKLOP_00725",16121.0933430905,-2.34124038434127,0.0542627571786023,-43.1463586827193,0,0
"PHJJKLOP_00726",12939.5117005194,-2.54543706349936,0.0600990070184456,-42.3540619018567,0,0
"PHJJKLOP_00728",56348.7022893097,-2.27493259676279,0.0578872178804219,-39.2993942369478,0,0
"PHJJKLOP_00753",31942.5089274548,2.14065555729852,0.0527253871995311,40.6000917394412,0,0
"PHJJKLOP_00760",2514.03798930521,5.94429707261125,0.109672003820298,54.2006789841389,0,0
"PHJJKLOP_00761",4829.72714297595,5.82650647368022,0.0953178122357346,61.1271528061348,0,0
"PHJJKLOP_00762",3052.9427748976,5.53712795114318,0.101389950629664,54.6121969362433,0,0
"PHJJKLOP_00763",9914.68712548471,5.96003467010638,0.0844423045139895,70.5811465521881,0,0
"PHJJKLOP_00774",9624.98603820012,-2.2752436650554,0.0595555841754717,-38.2036998974224,0,0
"PHJJKLOP_00781",15387.8376307662,5.92173487369611,0.0713659401390878,82.9770456628892,0,0
"PHJJKLOP_00800",8098.33451327162,2.54366346083292,0.0576164212394174,44.1482377092299,0,0
"PHJJKLOP_00856",53420.1610550952,5.09441791364322,0.0628457380404643,81.0622656760446,0,0
"PHJJKLOP_00878",7001.31934773063,-2.09014421934249,0.0555569490815765,-37.6216522666399,0,0
"PHJJKLOP_00879",12428.9617573496,-2.26251375328945,0.0602418502083965,-37.5571757086256,0,0
"PHJJKLOP_00984",5139.82224844632,-4.77157289879381,0.0721803246742999,-66.1062820141727,0,0
"PHJJKLOP_00985",1782.32313894425,-4.11505983698328,0.090155699217186,-45.6439234869673,0,0
"PHJJKLOP_01002",1574.59917101587,-3.38011197206106,0.0836358224882997,-40.4146437674349,0,0
"PHJJKLOP_01030",2741.69045877319,-2.73889870682863,0.0676191088873564,-40.5048033299469,0,0
"PHJJKLOP_01041",1455.67427619048,3.52925524240196,0.0893262847274435,39.5097059412086,0,0
"PHJJKLOP_01048",3729.5320497249,3.52728715888975,0.0756677738543205,46.6154477556148,0,0
"PHJJKLOP_01049",2760.23242477667,3.21341705064476,0.0754451592506597,42.5927532337558,0,0
"PHJJKLOP_01084",5677.89651780171,3.17647074133952,0.0834414113931626,38.0682767501678,0,0
"PHJJKLOP_01085",1980.2215264639,4.21604867887116,0.0954771242512448,44.1576839681175,0,0
"PHJJKLOP_01086",1518.87544497793,4.3416486924862,0.103497473440312,41.9493205792127,0,0
"PHJJKLOP_01126",1444.75096776336,4.8355816338023,0.107371582610358,45.0359537993417,0,0
