"","ERR1797969","ERR1797970","ERR1797971","ERR1797972","ERR1797973","ERR1797974"
"PHJJKLOP_01486",3639.60554022064,3435.5852725656,3371.85196199888,2121.10465603028,2390.91103269378,2303.91646611154
"PHJJKLOP_01487",673.402104077637,632.013387307268,611.221504025738,459.72439969755,476.551422204216,481.592861303316
"PHJJKLOP_01488",91.2500278252716,107.639780025769,88.5364482271139,62.8138288695663,73.3852950542614,91.1657268310804
"PHJJKLOP_01489",1948.59236634472,2169.58345611573,2259.27948608467,1522.09741840456,1573.70688283027,1544.86269706146
"PHJJKLOP_01490",35.8069729440939,19.7504183533521,27.7343090831923,40.9655405671084,32.6156866907828,36.6644770951084
"PHJJKLOP_01491",68.1487549581142,67.1514224013972,73.6025894900103,58.2621021398875,48.9235300361743,77.2926814437421
"PHJJKLOP_01492",746.171113609183,766.316232110063,717.891923576478,2101.07705841969,2256.82432074278,2358.41771584751
"PHJJKLOP_01493",3086.33005505222,3043.53946825156,2867.30087752388,6182.15524424963,6087.35552431583,5761.27756299893
"PHJJKLOP_01494",413.512784322117,410.808701749724,389.3470313602,1551.22846947451,1386.16668435827,1486.39772007196
"PHJJKLOP_01495",755.411622756046,753.478460180384,644.289334086467,2625.43597767868,2536.77563150533,2573.44991935126
"PHJJKLOP_01496",150.158273636523,201.454267204192,140.804953806976,222.124264408321,295.353162810978,372.590361831372
"PHJJKLOP_01497",8764.6229257995,9132.59344659003,8953.91501708908,5603.1756042345,5094.38906284089,4989.34168037489
"PHJJKLOP_01498",7935.28722986855,7525.89691354483,7389.05996227973,1586.731937966,1859.09414137462,1628.10096938549
"PHJJKLOP_01499",5563.94157005485,5628.86923070536,5519.12750755527,3194.40181888852,3044.1307578064,2978.74103102421
"PHJJKLOP_01500",1510.82324551209,1783.4627773077,1661.92513660052,331.36570592061,371.456431756138,383.490611778567
"PHJJKLOP_01502",2023.67150316298,2262.41042237649,2201.67745952727,450.620946238193,501.013187222303,512.311747518137
"PHJJKLOP_01503",31.1867183706624,52.3386086363831,39.4680552337737,132.910420506618,147.676581405489,154.585362887484
"PHJJKLOP_01504",427.373548042411,507.58575168115,491.75063412891,246.703588748586,296.259154107944,221.968726197413
"PHJJKLOP_01505",2840.301499017,2830.23495003536,2671.02730555052,6421.57607023073,6617.36043304105,6153.68656109793
"PHJJKLOP_01506",445.854566336137,481.910207821792,475.750071196299,280.386366548209,256.395537041432,277.460907746767
"PHJJKLOP_01507",139.762700846302,131.340282049792,133.338024438425,250.344970132329,284.481267247384,266.560657799572
"PHJJKLOP_01508",118.97155526586,154.053263156147,107.737123746247,205.738048181478,216.531919974919,234.85083977137
"PHJJKLOP_01509",449.319757266211,437.47176652675,440.548832744555,822.952192725911,876.999575463272,862.110677641739
"PHJJKLOP_01510",2310.12728671574,2053.05598783095,2165.40951688001,1695.97337947829,1600.88662173926,1500.2707654593
"PHJJKLOP_01511",5424.17886920855,5121.28347902421,5002.84267692969,7086.12817276382,6254.96391425458,6352.86385558757
"PHJJKLOP_01512",1477.32639985471,1391.41697299366,1573.38868837341,3306.37429643862,3482.63054553803,3409.79636984508
"PHJJKLOP_01513",4308.38738972485,4748.00057214585,4660.43063017181,426.951967243863,398.636170665124,419.164157060294
"PHJJKLOP_01514",483.971666566947,409.821180832057,439.482128549047,206.648393527414,240.08769369604,198.186362676262
"PHJJKLOP_01515",149573.811432984,147052.727370801,142120.200080037,1071.47647216637,862.503714711813,799.681973398716
"PHJJKLOP_01516",6419.84372978303,5692.07056943608,5738.86857182979,67.365555599245,67.9493472724643,73.3289541902169
"PHJJKLOP_01517",12846.6178414262,14153.1497920121,13599.4117885238,120.165585663518,101.471025260213,97.1113177113683
"PHJJKLOP_01518",11580.668088306,12559.2910308966,11422.2685254932,141.10352862004,131.368738060098,154.585362887484
"PHJJKLOP_01519",23818.5673896826,24604.0836636884,22927.739978236,385.076081330819,339.746736362321,368.626634577847
"PHJJKLOP_01520",21325.9400473163,21329.4643007026,19224.1430114343,374.15193717959,333.404797283558,338.898680176408
"PHJJKLOP_01521",29031.3696121567,29748.080123819,27268.1593497556,548.938243599253,515.509047973762,476.63820223641
"PHJJKLOP_01522",4681.47294652944,5075.8575168115,4939.90712939475,2102.89774911157,2124.54959138572,2162.21321679802
"PHJJKLOP_01523",265.66463797231,431.546641020744,426.681678202959,187.531141262763,317.096953938167,294.306748574249
"PHJJKLOP_01524",13027.9628334334,12481.2768784009,12214.8297427552,19250.1626851572,18510.3081883162,18675.1009549841
"PHJJKLOP_01525",614.493858266386,643.86363831928,682.690685124734,479.751997308136,447.559700701298,535.103179225907
"PHJJKLOP_01526",1434.58904505047,1479.30633466607,1420.84998841585,2131.11845483557,1820.13651560508,1984.83642220276
"PHJJKLOP_01527",710.364140665089,619.175615377589,652.822967650527,1112.44201273348,1279.25971131626,1259.47433480764
"PHJJKLOP_01528",810.854677637223,683.364475025984,643.22262989096,1060.55232801514,979.376592020451,1030.56908591656
"PHJJKLOP_01529",1542.00996388275,1502.01931577243,1447.51759330354,2484.33244905864,2542.21157928713,2496.15723790752
"PHJJKLOP_01530",17932.3630631309,19893.6088864139,20367.6499090182,430.593348627606,400.448153259056,316.107248468638
"PHJJKLOP_01531",2216.56713160375,2268.33554788249,2458.75317064455,434.234730011349,460.243578858824,467.719815915978
"PHJJKLOP_01532",742.705922679109,681.389433190649,722.158740358507,148.386291387526,146.770590108523,145.666976567052
"PHJJKLOP_01533",186450.373310827,160495.84962301,177225.435154185,12262.3518097545,11822.2804341118,11158.8831504869
"PHJJKLOP_01534",2215.41206796039,2101.44451279667,2043.80523859217,1832.52518136865,1756.71712481744,1838.17851382233
"PHJJKLOP_01535",1933.57653898107,1967.14166799387,1907.26710156722,1980.91147275618,2214.24272978537,2231.57844373471
"PHJJKLOP_01536",41.5822911608833,43.4509203773747,44.8015762113106,11.8344894971647,11.7778868605605,15.8549090141009
"PHJJKLOP_01537",113.196237049071,124.427635626118,117.337461505814,113.793168241968,124.120807684368,112.966226725469
"PHJJKLOP_01538",27.7215274405888,23.7005020240226,42.6681678202959,0,2.71797389089857,3.96372725352524
"PHJJKLOP_01539",31.1867183706624,35.5507530360338,52.2685055798624,10.9241441512289,5.43594778179714,4.95465906690654
"PHJJKLOP_01540",23.1012728671574,15.8003346826817,18.1339713236257,1.82069069187149,8.15392167269571,9.90931813381309
"PHJJKLOP_01541",12.7057000769365,7.90016734134085,13.8671545415962,9.10345345935743,19.02581723629,10.9002499471944
"PHJJKLOP_01542",12.7057000769365,27.650585694693,13.8671545415962,52.8000300642731,47.1115474422419,33.6916816549645
"PHJJKLOP_01543",51.9778639511041,43.4509203773747,26.6676048876849,60.082792831759,67.0433559754981,61.4377724296412
"PHJJKLOP_01544",2400.22225089765,2410.53856002663,2305.14776649148,2900.36027215128,2836.65875080114,2814.24635000292
"PHJJKLOP_01545",5.77531821678934,11.8502510120113,6.40022517304438,1.82069069187149,2.71797389089857,3.96372725352524
"PHJJKLOP_01546",3206.45667396144,2918.12431170778,2924.90290408128,3309.10533247643,2893.73620251001,2857.84734979169
"PHJJKLOP_01547",537.104594161409,494.747979751471,541.885731317757,654.538303727799,639.62985565813,626.268906056987
"PHJJKLOP_01548",12.7057000769365,9.87520917667607,8.53363356405917,100.137988052932,104.188999151112,90.1747950176991
"PHJJKLOP_01549",7068.98949735015,7099.28787711242,6984.77907218243,9549.52267886594,9122.42636915257,8834.15711629437
"PHJJKLOP_01550",4140.90316143796,4297.69103368942,3969.20631148302,6189.43800701712,5391.5542082458,5448.14310997044
"PHJJKLOP_01551",19275.7020803561,16242.7440537968,16168.0354913056,2361.43582735732,2137.23346954324,2543.72196494982
"PHJJKLOP_01552",16.1708910070102,17.7753765180169,17.0672671281183,22.7586336483936,25.3677563150533,20.8095680810075
"PHJJKLOP_01553",16.1708910070102,7.90016734134085,18.1339713236257,24.5793243402651,34.4276692847152,23.7823635211514
"PHJJKLOP_01554",16280.6220531292,15258.1856988822,15636.8168019429,12276.9173352894,11603.936531543,11333.287149642
